x,y,value
19,35,5
20,35,5
21,35,5
22,35,5
23,35,5
24,35,4
25,35,3
26,35,2
27,35,2
28,35,3
29,35,4
30,35,4
31,35,4
32,35,5
33,35,5
34,35,5
35,35,5
36,35,5
37,35,5
38,35,5
39,35,4
40,35,127
41,35,127
42,35,127
43,35,127
44,35,3
45,35,5
46,35,5
47,35,5
48,35,5
49,35,5
50,35,5
51,35,5
52,35,5
53,35,5
54,35,5
55,35,5
56,35,5
57,35,5
58,35,5
59,35,5
60,35,5
61,35,5
62,35,5
63,35,5
64,35,5
65,35,5
0,36,5
1,36,5
2,36,5
3,36,5
4,36,5
5,36,5
6,36,5
7,36,5
8,36,5
9,36,5
10,36,5
11,36,5
12,36,5
13,36,5
14,36,5
15,36,5
16,36,5
17,36,5
18,36,5
19,36,5
20,36,5
21,36,5
22,36,5
23,36,5
24,36,4
25,36,3
26,36,2
27,36,2
28,36,3
29,36,3
30,36,4
31,36,4
32,36,4
33,36,5
34,36,5
35,36,5
36,36,5
37,36,5
38,36,5
39,36,4
40,36,3
41,36,127
42,36,127
43,36,127
44,36,4
45,36,5
46,36,5
47,36,5
48,36,5
49,36,5
50,36,5
51,36,5
52,36,5
53,36,5
54,36,5
55,36,5
56,36,5
57,36,5
58,36,5
59,36,5
60,36,5
61,36,5
62,36,5
63,36,5
64,36,5
65,36,5
0,37,4
1,37,4
2,37,4
3,37,4
4,37,4
5,37,4
6,37,4
7,37,4
8,37,5
9,37,5
10,37,5
11,37,5
12,37,5
13,37,5
14,37,5
15,37,5
16,37,5
17,37,5
18,37,5
19,37,5
20,37,5
21,37,5
22,37,5
23,37,5
24,37,4
25,37,3
26,37,2
27,37,2
28,37,3
29,37,3
30,37,4
31,37,4
32,37,4
33,37,5
34,37,5
35,37,5
36,37,5
37,37,5
38,37,5
39,37,5
40,37,4
41,37,127
42,37,4
43,37,5
44,37,5
45,37,5
46,37,5
47,37,5
48,37,5
49,37,5
50,37,5
51,37,5
52,37,5
53,37,5
54,37,5
55,37,5
56,37,5
57,37,5
58,37,5
59,37,5
60,37,5
61,37,5
62,37,5
63,37,5
64,37,5
65,37,5
0,38,4
1,38,4
2,38,4
3,38,4
4,38,4
5,38,4
6,38,4
7,38,4
8,38,4
9,38,5
10,38,5
11,38,5
12,38,5
13,38,5
14,38,5
15,38,5
16,38,5
17,38,5
18,38,5
19,38,5
20,38,5
21,38,5
22,38,5
23,38,4
24,38,4
25,38,3
26,38,1
27,38,2
28,38,3
29,38,3
30,38,4
31,38,4
32,38,4
33,38,5
34,38,5
35,38,5
36,38,5
37,38,5
38,38,5
39,38,5
40,38,5
41,38,5
42,38,5
43,38,5
44,38,5
45,38,5
46,38,5
47,38,5
48,38,5
49,38,5
50,38,5
51,38,5
52,38,5
53,38,5
54,38,5
55,38,5
56,38,5
57,38,5
58,38,5
59,38,5
60,38,5
61,38,5
62,38,5
63,38,5
64,38,5
65,38,5
0,39,4
1,39,4
2,39,4
3,39,4
4,39,4
5,39,4
6,39,4
7,39,4
8,39,4
9,39,4
10,39,4
11,39,4
12,39,5
13,39,4
14,39,5
15,39,5
16,39,5
17,39,5
18,39,5
19,39,5
20,39,4
21,39,4
22,39,4
23,39,4
24,39,4
25,39,3
26,39,2
27,39,2
28,39,3
29,39,3
30,39,4
31,39,4
32,39,4
33,39,5
34,39,5
35,39,5
36,39,5
37,39,5
38,39,5
39,39,5
40,39,5
41,39,5
42,39,5
43,39,5
44,39,5
45,39,5
46,39,5
47,39,5
48,39,5
49,39,5
50,39,5
51,39,5
52,39,5
53,39,5
54,39,5
55,39,5
56,39,5
57,39,5
58,39,5
59,39,5
60,39,5
61,39,5
62,39,5
63,39,5
64,39,5
65,39,5
0,40,4
1,40,4
2,40,4
3,40,4
4,40,4
5,40,4
6,40,4
7,40,4
8,40,4
9,40,4
10,40,4
11,40,4
12,40,4
13,40,4
14,40,4
15,40,4
16,40,4
17,40,5
18,40,5
19,40,4
20,40,4
21,40,4
22,40,4
23,40,4
24,40,4
25,40,3
26,40,2
27,40,2
28,40,3
29,40,3
30,40,4
31,40,4
32,40,4
33,40,5
34,40,5
35,40,5
36,40,5
37,40,5
38,40,5
39,40,5
40,40,5
41,40,5
42,40,5
43,40,5
44,40,5
45,40,5
46,40,5
47,40,5
48,40,5
49,40,5
50,40,5
51,40,5
52,40,5
53,40,5
54,40,5
55,40,5
56,40,5
57,40,5
58,40,5
59,40,5
60,40,5
61,40,5
62,40,5
63,40,5
64,40,5
65,40,5
0,41,4
1,41,4
2,41,4
3,41,4
4,41,4
5,41,4
6,41,4
7,41,4
8,41,4
9,41,4
10,41,4
11,41,4
12,41,4
13,41,4
14,41,4
15,41,4
16,41,4
17,41,5
18,41,5
19,41,5
20,41,4
21,41,4
22,41,4
23,41,4
24,41,4
25,41,3
26,41,1
27,41,2
28,41,3
29,41,3
30,41,4
31,41,4
32,41,4
33,41,5
34,41,5
35,41,5
36,41,5
37,41,5
38,41,5
39,41,5
40,41,5
41,41,5
42,41,5
43,41,5
44,41,5
45,41,5
46,41,5
47,41,5
48,41,5
49,41,5
50,41,5
51,41,5
52,41,5
53,41,5
54,41,5
55,41,5
56,41,5
57,41,5
58,41,5
59,41,5
60,41,5
61,41,5
62,41,5
63,41,5
64,41,5
65,41,5
0,42,4
1,42,4
2,42,4
3,42,4
4,42,4
5,42,4
6,42,4
7,42,4
8,42,4
9,42,4
10,42,4
11,42,4
12,42,4
13,42,4
14,42,4
15,42,4
16,42,4
17,42,5
18,42,5
19,42,5
20,42,4
21,42,4
22,42,4
23,42,4
24,42,4
25,42,3
26,42,2
27,42,2
28,42,3
29,42,4
30,42,4
31,42,4
32,42,5
33,42,5
34,42,5
35,42,5
36,42,5
37,42,5
38,42,5
39,42,5
40,42,5
41,42,5
42,42,5
43,42,5
44,42,5
45,42,5
46,42,5
47,42,5
48,42,5
49,42,5
50,42,5
51,42,5
52,42,5
53,42,5
54,42,5
55,42,5
56,42,5
57,42,5
58,42,5
59,42,5
60,42,5
61,42,5
62,42,5
63,42,5
64,42,5
65,42,5
0,43,4
1,43,4
2,43,4
3,43,4
4,43,4
5,43,4
6,43,4
7,43,4
8,43,4
9,43,4
10,43,4
11,43,4
12,43,4
13,43,4
14,43,4
15,43,4
16,43,4
17,43,5
18,43,5
19,43,5
20,43,5
21,43,4
22,43,4
23,43,4
24,43,4
25,43,3
26,43,2
27,43,2
28,43,3
29,43,4
30,43,4
31,43,4
32,43,5
33,43,5
34,43,5
35,43,5
36,43,5
37,43,5
38,43,5
39,43,5
40,43,5
41,43,5
42,43,5
43,43,5
44,43,5
45,43,5
46,43,5
47,43,5
48,43,5
49,43,5
50,43,5
51,43,5
52,43,5
53,43,5
54,43,5
55,43,5
56,43,5
57,43,5
58,43,5
59,43,5
60,43,5
61,43,5
62,43,5
63,43,5
64,43,5
65,43,5
0,44,4
1,44,4
2,44,4
3,44,4
4,44,4
5,44,4
6,44,4
7,44,4
8,44,4
9,44,4
10,44,4
11,44,4
12,44,4
13,44,4
14,44,4
15,44,4
16,44,4
17,44,5
18,44,5
19,44,5
20,44,5
21,44,4
22,44,4
23,44,4
24,44,4
25,44,3
26,44,2
27,44,2
28,44,3
29,44,4
30,44,4
31,44,4
32,44,5
33,44,5
34,44,5
35,44,5
36,44,5
37,44,5
38,44,5
39,44,5
40,44,5
41,44,5
42,44,5
43,44,5
44,44,5
45,44,5
46,44,5
47,44,5
48,44,5
49,44,5
50,44,5
51,44,5
52,44,5
53,44,5
54,44,5
55,44,5
56,44,5
57,44,5
58,44,5
59,44,5
60,44,5
61,44,5
62,44,5
63,44,5
64,44,5
65,44,5
